vertex,dist
1369,4420.451000
1370,4281.327000
1371,4586.862000
1372,4096.311000
1373,4650.553000
1374,4056.367000
1375,4159.094000
1376,4707.172000
1377,4577.396000
1378,4062.111000
1379,4770.129000
1380,4129.758000
1381,4849.757000
1382,4649.074000
1383,4707.963000
1384,4057.576000
1385,4190.651000
1386,4236.500000
1387,4440.859000
1388,4361.418000
1389,4678.952000
1390,4313.301000
1391,4614.771000
1392,4459.122000
1393,4159.818000
1394,4345.916000
1395,5238.794000
1396,5286.747000
1397,5080.088000
1398,4406.185000
1399,4529.748000
1400,5290.216000
1401,4728.364000
1402,5341.520000
1403,4753.153000
1404,4454.369000
1405,4935.661000
1406,5241.888000
1407,5137.810000
1408,5287.750000
1409,5335.095000
1410,5378.575000
1411,4815.099000
1412,4516.610000
1413,5450.549000
1414,5415.624000
1415,4620.097000
1416,5204.152000
1417,4952.579000
1418,4633.253000
1419,5452.954000
1420,4827.568000
1421,5268.912000
1422,4915.889000
1423,5345.346000
1424,4693.209000
1425,5291.354000
1426,4652.956000
1427,5328.812000
1428,5489.346000
1429,5269.104000
1430,4762.557000
1431,4613.072000
1432,5315.603000
1433,4751.047000
1434,5529.123000
1435,5361.230000
1436,5573.256000
1437,5405.388000
1438,4798.816000
1439,4998.701000
1440,5642.945000
1441,5452.558000
1442,4666.720000
1443,5615.829000
1444,5639.500000
1445,4859.182000
1446,5307.678000
1447,5682.985000
1448,5002.638000
1449,4947.571000
1450,4918.110000
1451,5187.684000
1452,5353.848000
1453,5394.527000
1454,5680.476000
1455,5239.616000
1456,5086.631000
1457,5250.169000
1458,5709.301000
1459,5015.989000
1460,5269.108000
1461,5437.241000
1462,5388.446000
1463,5341.014000
1464,5264.330000
1465,4711.871000
1466,5319.568000
1467,5163.256000
1468,5421.361000
1469,5466.710000
1470,5198.618000
1471,5346.381000
1472,4770.000000
1473,5131.319000
1474,5387.391000
1475,5287.556000
1476,5478.916000
1477,4828.826000
1478,5227.900000
1479,5227.385000
1480,5135.372000
1481,5200.414000
1482,4887.549000
1483,5487.219000
1484,5026.898000
1485,5340.124000
1486,5306.577000
1487,5454.927000
1488,5330.454000
1489,5383.023000
1490,5345.995000
1491,5768.413000
1492,5343.223000
1493,5294.559000
1494,5069.732000
1495,5661.256000
1496,5418.285000
1497,5640.832000
1498,5536.093000
1499,5508.294000
1500,5492.193000
1501,5453.507000
1502,5542.747000
1503,4761.310000
1504,4664.824000
1505,4741.437000
1506,4608.243000
1507,4471.483000
1508,4812.883000
1509,4885.405000
1510,4682.034000
1511,4869.313000
1512,4975.202000
1513,5094.219000
1514,4755.296000
1515,4938.656000
1516,5014.132000
1517,4953.744000
1518,5164.612000
1519,4996.999000
1520,INF
1521,5214.177000
1522,4819.922000
1523,4825.754000
1524,4886.637000
1525,6781.018000
1526,6736.096000
1527,6668.810000
1528,4976.359000
1529,5236.093000
1530,6396.175000
1531,6458.162000
1532,6629.943000
1533,6526.811000
1534,6696.736000
1535,6545.083000
1536,5488.314000
1537,7491.946000
1538,7694.657000
1539,7736.204000
1540,7791.834000
1541,7841.755000
1542,7883.781000
1543,8297.012000
1544,7539.195000
1545,7911.036000
1546,7922.140000
1547,8237.248000
1548,7602.952000
1549,7974.333000
1550,7989.202000
1551,8177.710000
1552,7653.340000
1553,7609.920000
1554,8130.235000
1555,7667.784000
1556,8316.138000
1557,7718.120000
1558,8631.160000
1559,8292.541000
1560,7734.048000
1561,7781.424000
1562,7811.944000
1563,8306.516000
1564,8343.468000
1565,8388.503000
1566,8167.104000
1567,8437.031000
1568,8479.507000
1569,8533.259000
1570,7616.757000
1571,7909.794000
1572,8025.895000
1573,7734.915000
1574,8373.597000
1575,8014.463000
1576,8241.173000
1577,8414.720000
1578,8637.375000
1579,8191.879000
1580,8085.088000
1581,8696.312000
1582,7873.322000
1583,8654.299000
1584,8672.670000
1585,8537.937000
1586,8154.468000
1587,8706.197000
1588,8218.240000
1589,8216.752000
